r_R,chord_initial,twist_initial_deg,a_initial,aprime_initial,alpha_initial_deg,phi_initial_deg,fnorm_initial,ftan_initial,chord_optimized,twist_optimized_deg,a_optimized,aprime_optimized,alpha_optimized_deg,phi_optimized_deg,fnorm_optimized,ftan_optimized
0.6225,2.1325000000000003,-3.284999999999992,0.22403006201316394,0.006492917385610159,5.515302050386633,8.800302050386625,2262.4440524081806,326.2750532538136,2.176636163664657,-1.1508330990032538,0.2946782285654249,0.007767937076931189,6.849164118242073,7.999997217245327,2707.6612518748943,355.22386176468666
0.6275,2.1175000000000006,-3.2149999999999936,0.2242094912652931,0.0063906319070615,5.515152592072586,8.73015259207258,2281.7960792584445,326.2141907136692,2.1581478829787613,-1.070893498706041,0.2950163573221207,0.007647010648920617,6.863361082935999,7.93425458164204,2731.1631389099566,355.14688359698124
0.6325000000000001,2.1025,-3.144999999999992,0.2243982884414691,0.006290990543332265,5.515960832898855,8.660960832898848,2301.207941178487,326.1562316705171,2.1396474937155214,-0.9909636303487385,0.2953488907322212,0.007528888602856828,6.8786067427997795,7.869570373148518,2754.6425714454863,355.0672149876335
0.6375,2.0875000000000004,-3.074999999999994,0.22459596431568551,0.006193899170810821,5.517710993775433,8.592710993775427,2320.6759187656876,326.10076753323307,2.12113499587494,-0.9110438205962104,0.2956746409191574,0.0074134708378050815,6.894890348494727,7.805934169090937,2778.09134805962,354.984670847484
0.6425000000000001,2.0725,-3.0049999999999923,0.22480204173392215,0.006099267980125479,5.520387608708765,8.525387608708757,2340.1960677635298,326.0473721160684,2.1026103894570154,-0.8311343961133016,0.2959924156818755,0.007300661719282915,6.9122014839897,7.743335880103002,2801.5009183607617,354.89905326240904
0.6475,2.0575,-2.934999999999994,0.22501605638900546,0.006007011281954752,5.523975505991874,8.458975505991868,2359.7642145630207,325.9956012556687,2.0840736744617487,-0.7512356835648767,0.29630101954668464,0.007190369877366279,6.930530043878347,7.681765727443224,2824.8623731988414,354.81015018537573
0.6525000000000001,2.0425,-2.8649999999999927,0.22523755773308501,0.00591704732637474,5.528459788670359,8.393459788670352,2379.3759513255036,325.94499230671914,2.0655248508891386,-0.6713480096157837,0.29660533002188155,0.0070823672288458876,6.949758230533403,7.621106240149187,2848.130366977997,354.7075815667731
0.6575,2.0275000000000003,-2.7949999999999946,0.22546611003692496,0.005829298135004678,5.53382581422729,8.328825814227285,2399.0266307021448,325.89506351108776,2.046963918739187,-0.5914717009308852,0.29689223590535757,0.006976849917298653,6.970089242353778,7.561560943284663,2871.366110751631,354.61107544823506
0.6625000000000001,2.0125,-2.724999999999993,0.22570129360639263,0.005743689345286688,5.540059173420277,8.26505917342027,2418.7113601228157,325.8453132345067,2.0283908780118916,-0.5116070841750314,0.2971663886471596,0.006873599508647006,6.991408869933649,7.5030159541086805,2894.5247083312383,354.5105350426321
0.6675,1.9975000000000007,-2.654999999999993,0.22594270616781162,0.005660150066307298,5.547145668194182,8.202145668194175,2438.424995624514,325.7952190639988,2.0098057287072546,-0.4317544860130814,0.2974265946763801,0.00677253996358831,7.013708001663379,7.44546248767646,2917.595705103083,354.40567469370944
